"str_pred","func_pred","str_true","func_true"
0.00107430479794612,0.000273397062392842,0.00111902651680027,0.000442016308431186
0.00142299520626751,0.000388399105114854,0.00091393085331863,0.000310958616792928
0.00101079055075822,0.000246512774800561,0.000804973409316862,0.000263825822325211
0.00114138578921453,0.00029653241737122,0.000828183765541555,0.000372592685377787
0.00104120939055595,0.000279120948732765,0.000520300036196297,0.000207601143839673
0.00150561371953128,0.000422266010531366,0.000859332197725758,0.000449686440239632
0.000940285734384936,0.00024441058504993,0.000760153212870996,0.000265094253116657
0.00120679065011719,0.000324846106976073,0.000840767286208862,0.000280341203979679
0.00087508591898986,0.000256429944635566,0.00053316516669908,0.000260791036625619
0.00118887417985409,0.000283533455552278,0.000677589855716497,0.000269013185797005
0.00140957502507902,0.000369107081531329,0.000812518199421627,0.000314462196880248
0.00141497957750028,0.000433505480949236,0.00133540686430977,0.000514427395515294
0.00124181311947506,0.000343837317855102,0.000828616160358276,0.000418401197231518
0.0014039010419862,0.000446693977329465,0.00114252065618142,0.000463304421999407
0.00136053575373651,0.000362264719766715,0.00120782672366893,0.000438824356332556
0.00125470647612647,0.000386752030464819,0.000896326300343509,0.000392963987851354
0.00129400535225687,0.000372937304608537,0.000515886320750303,0.000289609336728736
0.00122510952694197,0.000335252117421469,0.000878829456853716,0.000414942841122109
0.00117793117581868,0.000318776362394806,0.000585443407667278,0.000274531304997883
0.00119118473152768,0.000319853083943669,0.000548264348598481,0.00025331505436111
0.00122535596291253,0.000328036032211194,0.000969221711456561,0.000345614908952551
0.00108240993129335,0.000292983949463925,0.00111311339592553,0.00047454617498158
0.00129052954819457,0.000305836752608594,0.00106450086184148,0.000400375256274572
0.00108413693506364,0.000294671255543181,0.000541891878862054,0.000245317383510164
0.00128043297018823,0.000347794836618207,0.00111812335319891,0.000420344865994419
0.00125152281239522,0.000317845647485356,0.00081747774233513,0.000373053959373737
0.00117998965495129,0.000306573733096239,0.000906093886545539,0.000342152903201859
0.00128569270398682,0.000362714483000089,0.000982868040452002,0.000431286603182639
0.00142217036691989,0.000360431324492473,0.000783922436801073,0.000294110100804506
0.00120501404127816,0.000332357399353698,0.000748369200490521,0.000294936536957132
0.00136603424500642,0.000360168289218973,0.0012677626432051,0.000470657884070108
0.0010587107701856,0.000339859604403226,0.000736371993641546,0.000384940904983086
0.0012937833380998,0.000331467691562382,0.000700446992647125,0.000279077414192949
0.00127344610155538,0.00030947892324138,0.00058063098606867,0.000226457051568752
0.00111555596706113,0.000286328712362087,0.00101853046999509,0.000400887609284475
0.0013821778786844,0.000366158607781725,0.00108906674162999,0.00040303547553314
0.0014032178804666,0.000317450443795273,0.000637938179774241,0.000279500415942197
0.00111344990746292,0.000284907020428109,0.000746066533954492,0.000335320769410265
0.00103238085855813,0.000259655163248362,0.000757560728102333,0.000283795682292301
0.00131980836682917,0.000363718409955638,0.000685748888792637,0.00032344075591665
0.000970816818843778,0.00025518742537287,0.000398596621362562,0.000180284247871993
0.00121815047907876,0.000325246473877222,0.000931148802568236,0.00037445606201329
0.00149395278937815,0.00037731116081581,0.000706305375108236,0.000340572889518261
0.00137916924189338,0.000346289924695563,0.000719307600198522,0.000305004010237293
0.00118988631472191,0.000336995423541618,0.000679305300059145,0.000301303586524242
0.00173483961768681,0.000436173510480047,0.00147760839895123,0.000577186949457737
0.00130909105917652,0.000363040856289696,0.000911618642035896,0.000415275441301023
0.00137438262364382,0.000360970146171941,0.00111274547813279,0.000416152214443755
0.00130381621057172,0.0003485909041895,0.00103205928689135,0.000442887034984675
0.00127497031756704,0.000342797617773814,0.000884784124564735,0.000379702371002112
0.00132922132058196,0.000364814353479879,0.00064131216578025,0.000276125476288184
0.000909443518193262,0.000244523183114577,0.00046111257772904,0.000161601849225036
0.00140693805142621,0.000372742192033761,0.000830138550959389,0.000352448203971111
0.00156532661401199,0.000371757550772141,0.000846249415483261,0.000367660701749049
0.00100864708797157,0.000278839643289086,0.000734895946638303,0.000262870008411123
0.00104846181205573,0.000258665860949635,0.000811256197842204,0.000339971513685363
0.00135283198092542,0.000385773926156965,0.000781217121699971,0.000332765477708748
0.00111931038090501,0.00026925630932952,0.000942421516245218,0.00032667220266256
0.00111683404578964,0.000289332818644442,0.00101518248305963,0.000344058542837929
0.00135587592775674,0.000347190493519171,0.000602271245617522,0.000321188217251897
0.00117424465134071,0.000331636017466685,0.000705094384045909,0.000280030928228044
0.00117121678883083,0.000305019418057204,0.000736991941246612,0.00026617939289956
0.00188153809180076,0.00047397856420582,0.00133192014046677,0.000541746289094961
0.00177147914346056,0.000562835183465467,0.0012910452471503,0.000484299741133907
0.00102871054750802,0.000274291278486649,0.000636543558532906,0.000307708803770229
0.00114271057363367,0.000314138172593074,0.000793639362814115,0.000378567638578592
0.00138750941089516,0.000381586727193732,0.00101676330460707,0.000481546504063885
0.00101409102983314,0.000253028731997554,0.000700539362486327,0.000302176241941718
0.00138790047629573,0.000357559497973024,0.000970588458185523,0.000441302722746099
0.00111974536287725,0.000258258944590352,0.000647723543871204,0.000268793253309594
0.0012950144935206,0.000388989475479171,0.000798115139555945,0.000354473315622455
0.00122212272718058,0.000365066892798283,0.000802476926817097,0.000324064248977575
0.00096181161264314,0.000238058047275761,0.000529795656894061,0.000229544459655273
0.00130068916112516,0.000318868820970969,0.00117023938182173,0.000469922998479332
0.00123651720057564,0.000332472729562645,0.000689623584034501,0.000257739541483252
0.00130603815315594,0.000423714596099858,0.000886305981408474,0.000404732206865936
0.00132788320101245,0.000347506042268021,0.000782217570028269,0.000312395386606885
0.00122861825653823,0.000324458931746115,0.000821036373454999,0.000391622279162059
0.00116651382550366,0.000396455775262878,0.00093139749798748,0.00037395995561245
0.00151183343469333,0.000394200272378131,0.0009686475248425,0.000371609136614973
0.00115849140663743,0.000342348943296189,0.000576008454184039,0.000276207106475866
0.00119469252778047,0.000313385694520784,0.000969948103247266,0.000397855134864624
0.00121114682205778,0.00038499076023517,0.000905182881026825,0.000342827722926654
0.00122634268691433,0.000321330533834624,0.00114831650856451,0.000483641888931493
0.00113098859217206,0.00031729936147241,0.000901414001236769,0.00039964346209953
0.00133039593264786,0.000306678422374866,0.000958939809644367,0.000351618811236747
0.00124837868172938,0.00032251472484171,0.00104892147908423,0.000387688196985413
0.00139802419364621,0.00034525095886875,0.000840047730264184,0.000370769261134241
0.00124038959095708,0.000344279368347234,0.000636480511557037,0.000265056590448169
0.00147692718462965,0.00046900514133762,0.00100841081934425,0.000466727070324313
0.00123807882636762,0.000364056766491461,0.000770629354682932,0.000352718683725485
0.00115028491481523,0.000266654332813897,0.000802491691331154,0.000315072649403482
0.00131586159791891,0.000386640825409409,0.000954128148231383,0.000429240529398054
0.0014777846688876,0.000385172033725503,0.00114632220823761,0.000496676319756895
0.00144093728154983,0.000433322481823639,0.00126807852405965,0.000516276817302858
0.00128333065164699,0.000395512751596099,0.000936975569366662,0.00029751178207145
0.00103398981426456,0.000253588113948266,0.000703253721987596,0.000285225720455332
0.00145419370902849,0.000422159632495388,0.000809463745555044,0.000305880682114519
0.00112753910890345,0.000280092889554121,0.000841328826519864,0.000365824187836466
0.00198046554434828,0.000612659572591018,0.00140414501125333,0.000483352687851363
0.00119577172066272,0.000331464876494054,0.000668366454153557,0.000294087461943487
0.00134537757503745,0.000315804244271249,0.000627241560501027,0.000274562651168674
0.00105812365312504,0.000262486253499485,0.000599430243882172,0.000271501610549263
0.00132528349231795,0.000363819086383786,0.00106331275405278,0.00046519933397756
0.00164175408627012,0.000427200324555986,0.00119791381154473,0.000472878620669711
0.00149244832207405,0.000352206439501673,0.00100482035102392,0.000438593192527625
0.00131673951880048,0.000369195015638605,0.0011942118113028,0.00038363744751389
0.00150758130351414,0.000355471257971678,0.00122087391872681,0.0003717646962557
0.00137548080802472,0.000364005871388001,0.00081665331493541,0.000322317565978603
0.000999393570211606,0.000277632124673966,0.000704450707068311,0.000280580754288209
0.00123634274416699,0.000329591585165993,0.00076452737447981,0.000280797427398021
0.00138098116216641,0.000364949339697494,0.000791330990662955,0.000336013745838367
0.00113675127271353,0.000325025984651662,0.00103094193809025,0.00040313414541969
0.00155735749491567,0.000409109039654081,0.00109961199170613,0.000515335207556057
0.00127160112049983,0.000349824392204241,0.00074797761553199,0.000398385720343844
0.00125245223331851,0.000308881435882892,0.000785897996155832,0.000378405009637691
0.00112133932073526,0.000341257776843022,0.000745258317894071,0.000377009240105865
0.00139792817529936,0.000325169104643297,0.00113812137771655,0.000470383977440275
0.00113537709483669,0.000304141571284444,0.00105560800390176,0.000417733587162054
0.00100606296744167,0.000246353191552253,0.000840765953115566,0.000364460521205569
0.001094851922967,0.000285138172495498,0.000915540114631204,0.000331277077311034
0.00117538684645474,0.00032145051410418,0.000940081767656199,0.000336310998064587
0.00109695565670312,0.000269925209888281,0.000706013795523507,0.00026850178605327
0.000994552588319761,0.000230717146461513,0.000597837030605025,0.000241289791192243
0.00147026800156255,0.00036987955940589,0.00134953860650566,0.000486181017949149
0.00129485483899233,0.000327909620372704,0.000600934243472248,0.000331586537062618
0.00139664321396148,0.000377799963365135,0.000817010267173648,0.000345123507348094
0.00111684035619631,0.000309486567435649,0.000880854473097951,0.000311670285281237
0.00182571700633773,0.000497881991956069,0.00133969529512726,0.000529563872050342
0.00133192800188428,0.000344113336527248,0.000810816892264913,0.000338430039048634
0.00131989386180537,0.000351850733929435,0.000696078766688781,0.00025799601302275
0.00116232824874201,0.000384707483091714,0.000599658485683946,0.000275464610187549
0.00152480416470594,0.000397547801851259,0.0011824195732471,0.000420507786668548
0.000983600665167277,0.000265471329775166,0.000351553978413582,0.000215944594575185
0.00123364446059591,0.000328599896067631,0.00105015860234299,0.000387489867620843
0.00087478816069135,0.00022524978808355,0.000859422817134767,0.000359510672835166
0.00122870974121949,0.000313363534410704,0.000607110924697558,0.000268082782438918
0.0012477836813703,0.000314796715461043,0.00098436839815973,0.000386904050203137
0.00140641654785407,0.000366178578408681,0.000879803194093386,0.000428766322079931
0.000962556200079182,0.000252202997848506,0.00071939486480476,0.000244965655896584
0.00096874669920676,0.000289101684360623,0.000268152958630812,0.000117050539853727
0.00118544047768418,0.000326283677461823,0.000277144871564599,0.000112090293979682
0.0013700813744191,0.00034146541501968,0.00106778353354164,0.000423239579224922
0.0010521125357088,0.000259469327766265,0.000462875394978416,0.000199318588181541
0.00119795472326811,0.000308809962665203,0.000832823017757892,0.00040326731492824
0.00145788576459599,0.000351441684515271,0.00104557739364686,0.000413268758946572
0.00106072048265939,0.00027937646931935,0.000544160309646414,0.000255071559485515
0.00111289293042847,0.000306212728711377,0.000797553006521725,0.000353208457740774
0.00120241213557683,0.000340256620393844,0.00071995933122286,0.000268336458414338
0.00107057346335128,0.000306969250968523,0.000704018591183796,0.000282454699524308
0.0016128203760617,0.000462218975477059,0.000903856570831873,0.000371795042545639
0.00139973769383635,0.000389884869820582,0.000795598023933503,0.00038075042118769
0.00127482757242981,0.000301001160366609,0.00080165409704835,0.000344681538132452
0.00116534425679537,0.000286352623730918,0.000680859611348115,0.000275469567936183
0.00104622696845044,0.000276330193656016,0.000577506631430807,0.000208053426870971
0.00116292016038362,0.000327608175925815,0.000791342841592901,0.000304510183942597
0.00127358393780566,0.000396254141019289,0.000939719128810324,0.000367656656120092
0.0013582474608452,0.00033172619775164,0.00091543797993996,0.000388052096561687
0.00150215189062871,0.000395095022761603,0.00101952264846581,0.00039996196731181
0.00128737373978551,0.000331788462868719,0.00101039947030624,0.000401608551835611
0.0012844307240962,0.000323894315027414,0.000596291705211569,0.000248334528775339
0.00101234085021158,0.000249363180490305,0.000682911179125969,0.000243652750543896
0.00152729792781807,0.000427309861662098,0.000734601120495388,0.000377437159947574
0.0014752986251674,0.000358576276993741,0.000796596654687667,0.00031747720379386
0.00108079695152969,0.00028054630958751,0.000769375692775187,0.000346169404340053
0.00111815627547505,0.000322467272129999,0.000742026215936534,0.000326873239688519
0.000983733662973082,0.000233099667411415,0.000683416941749924,0.000241234787600977
0.00129469411670112,0.000330644139139549,0.000911621038608115,0.000414696793340687
0.00119818849738425,0.000334810713265059,0.000944300445464872,0.000371575681884354
0.00151437858312241,0.000422385409618117,0.000905543171522283,0.00044729957818358
0.00108032764740797,0.000287843956905526,0.000635016865471326,0.000307913544642931
0.00105945625827074,0.000273470446375342,0.000487246341409293,0.000229733694211302
0.00130713804918151,0.000377021579099374,0.000967134204228642,0.000353403726695944
0.00126145573892768,0.000292804832215986,0.00106790656391134,0.000360507046235572
0.00144683764027646,0.00046600323850634,0.000726464232536205,0.000316064497812843
0.0014620464913977,0.000403635311135977,0.00151338717039348,0.000633250477172023
0.00134279679580831,0.000362113496576974,0.00119979683793069,0.000466525366178122
0.00169737435250854,0.000427151907890655,0.00104239509271641,0.000394535703249068
0.0015000142483723,0.000363965482812011,0.000763211748123136,0.000341989255753488
0.00119223850838961,0.00035225320378392,0.000944472382117868,0.000364571903536412
0.00103174474779529,0.0002771570887864,0.000693775562821632,0.000242394314621707
0.00104338441172632,0.000286356312986918,0.00122773536818652,0.000382879095842089
0.00121069338792246,0.000337738145950573,0.000703654111776112,0.000315366617455481
0.00103345666162666,0.000282783332259494,0.000564728989062731,0.000200792439212688
0.00138085439786108,0.00039116475116197,0.00116696404042037,0.000459460127437041
0.00105428108496605,0.000341792452813599,0.000633096310749271,0.000286992452853603
0.00135510133139702,0.000394368690316353,0.000628281352993576,0.00035416786224149
0.00113358620175319,0.000286493183905038,0.000658181809693341,0.000330749465398259
0.0010805840693805,0.000267248824810507,0.000734992643078335,0.000290059690788837
0.00123915566210477,0.000320035278315753,0.00073832659858287,0.000371669609462942
0.000917982763462332,0.000232116788458793,0.000767089018137713,0.000342442312769891
0.000980814814071572,0.000304529839859037,0.00062057731145211,0.000234351623200085
0.00202659021782903,0.000688693000008799,0.0017076032868039,0.000804401348751603
0.00188771177698261,0.000582246001032971,0.00171664080302584,0.000753440858555308
0.0017289809880632,0.000451206248176518,0.00122415202097533,0.000462060618706895
0.00205081915960947,0.000710399482913643,0.00207784438512703,0.00102979904637004
0.00229485953855969,0.000610820800070546,0.00102585920142453,0.000460245932149253
0.00164144692157345,0.000552553663256437,0.00123759254726877,0.000659262893556267
0.00216143316877391,0.000646178732475356,0.00145211355698498,0.000718422284195537
0.00165961811123428,0.00047515258203443,0.00104622767128975,0.000356838025816432
0.00154453308629312,0.000500745324289222,0.00135982632692087,0.000661060160728649
0.00169922188798468,0.000666413312296165,0.00121310978553134,0.000706691519456689
0.0015098679592933,0.000407969115013985,0.000961480664965328,0.000378823002121694
0.00168751645591457,0.000540492270623894,0.000968935769822862,0.000610435152717022
0.00176191727305509,0.000625500550389925,0.00285969340071583,0.00122167448265671
0.00220250988068146,0.000639074828670283,0.00173262382169262,0.000804349066584601
0.00175818619851244,0.000435829947428744,0.00116881824043407,0.000453845241013979
0.00222854338029986,0.000794683215066399,0.00254050452883406,0.00121605809090149
0.00199492885099073,0.000754553658956728,0.00190141072134435,0.000986812211759442
0.00279209475573282,0.000934705377518774,0.00240437251882455,0.000980180258370895
0.00252616084789483,0.00085841722118147,0.00201413201943587,0.000994915210724012
0.00190249163348063,0.000688060837024823,0.00188127870938925,0.000876920739985424
0.00201527523308633,0.000701234042477223,0.00182886552253179,0.000941217974978605
0.0024474036568879,0.000929654114921825,0.00259359392327943,0.00124142903846503
0.00165220833629445,0.000510328662323497,0.00134646224164534,0.00064880708768697
0.0019553079896011,0.000720713037005153,0.00164241541173493,0.00081922959374991
0.00174220476971441,0.000662029338127385,0.00109803615963713,0.000791987041273201
0.00200804858548694,0.000780002024279409,0.00167708011097203,0.00097628623357718
0.0017419263721134,0.000492751832455624,0.00108760694814366,0.000364908017842007
0.00162261687793523,0.000395665829141349,0.000938850800979617,0.000339770961791619
0.00169615522607299,0.000599471969694362,0.00100085601493016,0.000747562484536554
0.00287077099915068,0.00107599512564733,0.00285304289581266,0.00136718980927594
0.00209960597742612,0.000880889980178813,0.0018409685623743,0.00101005531949688
0.00184155319855319,0.000481667160769599,0.000839315830121372,0.000342146666332912
0.00183204022052235,0.00066268631432946,0.00180017975856195,0.000772593820478837
0.00185882071805865,0.00072713398721512,0.00156713724227175,0.000854238259191059
0.00163860353041732,0.000399319837161418,0.000741895045146498,0.000303821573592648
0.00188362358654562,0.000754427434561264,0.00170370884000375,0.00100248079728481
0.001698042623445,0.000447199886632202,0.000865179935654997,0.0003738105678897
0.00148923795862774,0.000367128700273988,0.000929951402177442,0.000309426250038772
0.00151529332167559,0.000401588588068082,0.000828258413915336,0.000324276324526548
0.00196009892413295,0.000617499979385965,0.00163132467011364,0.000757444284658663
0.00167147329295972,0.000655479439394852,0.0015433110037495,0.000814243942536451
0.00178636090113712,0.000495744162483035,0.00135551776387998,0.00052490567268916
0.00204175287372856,0.000707260410806123,0.00202833437621034,0.00101544524901306
0.0018045201738047,0.000593032809941992,0.00156781366824211,0.000652968983775076
0.00186161046233081,0.000587349036047089,0.00135688005857073,0.000626504969595052
0.00199430142994774,0.000646066388293118,0.00159115926651882,0.000869381133793468
0.00159444691312123,0.000381345149021785,0.000964325823222784,0.000387694037246623
0.00198569849483296,0.000653874441931779,0.00231400485581531,0.00105830769455848
0.00202560455764803,0.000514692072202046,0.00114980503446868,0.000403817701195535
0.00231861411243481,0.000708837947430207,0.00215682862280936,0.000865366578900649
0.00184059366563493,0.000585224956488542,0.00189059640118129,0.000842743513318903
0.00177886369031862,0.000448493095517004,0.000981089614501236,0.000376242590077428
0.00189209190720559,0.00066361846542808,0.00135809234196365,0.000688492419963869
0.00186048446550315,0.000656411173646709,0.00169023824171378,0.00092624868889801
0.00217023125370103,0.000788897877639011,0.00200478622346118,0.000941187521221874
0.00188488447252676,0.000671377104417467,0.00152072541073793,0.000755118042029368
0.00177789094552819,0.000578479983995077,0.00177170606872659,0.000894439838113686
0.00181768418161305,0.000563778043808461,0.00125783116771709,0.000445091558729042
0.00128792042913276,0.000455179178551689,0.000943788117109703,0.000524063097138841
0.0022308221659712,0.00068021059506331,0.00205285990359085,0.000930144337566987
0.00227524813955901,0.000892065621125682,0.00219441607450746,0.00111440206796555
0.00158274941877715,0.00054366064489678,0.000816174190475745,0.000440266496607567
0.00135055256975927,0.000456068919758031,0.0008610770610963,0.000417251405301801
0.00166095489982096,0.000426206058566643,0.00105599560969055,0.000418123753696469
0.00186128223609378,0.000692802157888306,0.00180803508423794,0.000923436360553558
0.00197600067096306,0.000649943967006023,0.00181371286160734,0.000804259379210949
0.00137563694502151,0.000370334420189302,0.000717186839205552,0.000365569788546275
0.00158431706013143,0.000400703236576322,0.000992569522102771,0.000448392560245097
0.00145092268212782,0.000369247698234969,0.00126802888579996,0.000452252456277273
0.00173452844975655,0.000448341171395721,0.000953561557025627,0.00050416131848414
0.00156348270030888,0.000364407414501755,0.000865629803970419,0.000315044263985169
0.00210246972304146,0.000566338986779593,0.00144132420715926,0.000615488364403024
0.00251913267013217,0.00081718295008659,0.00252781838374458,0.00111395331216573
0.0018443235163619,0.000634831788605025,0.00131781699726956,0.000698657009102715
0.00176907585240287,0.000676503419161756,0.00177701217826219,0.000806972511166736
0.00185484512478679,0.000614820379694826,0.00162393393389291,0.000761602948658382
0.00267068033385931,0.000944014938019966,0.00270354402293547,0.00123617905923496
0.00203753467488883,0.000779447761512778,0.00237780548516182,0.00112905401809976
0.00185789732292338,0.000715500187345876,0.00189501607202455,0.000950333162560979
0.0014969423777814,0.000417973309706912,0.00107673924808016,0.000494535101831996
0.00178683708699948,0.000699660838488383,0.001771630857819,0.000842682032877593
0.00245274581537265,0.000761641175626407,0.0024033345652323,0.00108857154989981
0.00114372831726258,0.00029812615129871,0.00069532403934631,0.000325201624660486
0.00174137267645973,0.000645734313168027,0.00110264421354148,0.000860692720017618
0.00258523042887068,0.000933097086517624,0.00213417627406298,0.0011292259741313
0.00170514009334148,0.000629871929125201,0.00142210077891843,0.000719875746969586
0.00183799034179624,0.000559353952338794,0.00193582861869833,0.000955650785201626
0.00194385641486491,0.000734616836241636,0.00202386145076178,0.00105538407951871
0.00154665938016836,0.000431270497861846,0.0010752454075649,0.000363484866114624
0.00147976079251935,0.000385986308464175,0.00088003305852493,0.000342004253897059
0.00129053279149167,0.000334536567307874,0.000619469730699358,0.000268076224310909
0.00174489345911432,0.000630665691873114,0.00134785034388668,0.000746358785664734
0.00176214748284279,0.000558400144146473,0.00139280182051377,0.000713704836037576
0.00186310523734369,0.00065395753345292,0.00156033061746803,0.000784731727077309
0.00162338002670997,0.000425514299336923,0.000868793529973019,0.000440801564271331
0.00225315074873282,0.000764690294432502,0.00171507461922733,0.00088258735132869
0.00171795393969777,0.000584238050264226,0.00150316325334774,0.0006803781115133
0.0018090985689157,0.000591205501698938,0.00204178806492987,0.000889743794278718
0.00203688238746183,0.000724858702507085,0.00197210761285148,0.00101520613889616
0.00205916224386737,0.000653496197319889,0.00112869379581552,0.000844815221557302
0.00190473972831976,0.000648474207974062,0.00156556854649349,0.000708360728097967
0.00192325591804519,0.000578516054374218,0.00205831906123375,0.00094216223694392
0.00185149325169775,0.000509514592601156,0.00124222634271679,0.000449688030110513
0.00207950737568261,0.0007944242399039,0.00206547669087045,0.00117498086074127
0.00240030517565569,0.000776932086806261,0.00190795113101536,0.000981261768733459
0.00156253791373042,0.000439344702650841,0.000930208904015958,0.000478720953669915
0.00211915433269438,0.00078975476062839,0.00185444510433297,0.00107205631919061
0.0018492453724765,0.00059097468875488,0.00149998268003368,0.000754588789467092
0.00167394911134058,0.000454731092842454,0.000907983899883226,0.000341070265836504
0.00197091681409577,0.000671894692303984,0.00156855601438065,0.000674794416985179
0.00221420835166638,0.000819672439620396,0.00203959905914616,0.000972196063342653
0.00237659420044616,0.000669302223699521,0.00157126049367606,0.00067203907860874
0.00140762850294797,0.000371272977932251,0.000626309739566727,0.000309024661619131
0.0018355441151119,0.000564942773704312,0.00186684006137954,0.000931710577445229
0.0028679785910124,0.00106292749106372,0.00297010846283329,0.00150639890632467
0.00173719303495188,0.000589791086262183,0.00158683287065493,0.000819435096068195
0.00194108935020827,0.000683278472566009,0.00133453294617104,0.000900229052592157
0.00188237023944274,0.000464139714091263,0.000939796977077394,0.000322089989957027
0.00207068706342681,0.000779679382962215,0.00232325098561569,0.00110963904215508
0.00171553694071427,0.000480600351652319,0.000978662851262612,0.00040576308578589
0.00165478981807325,0.000580873917903222,0.0018148846944964,0.000832373059503485
0.00202971950972293,0.000702126006591345,0.00187756136441106,0.000931103415071742
0.0018818796432937,0.000653875721416724,0.00141249773259321,0.00079104088468961
0.00221554081437499,0.000598598742478427,0.00186876136248502,0.000734247735668805
0.00194526027730285,0.000451200382046851,0.00108629953120654,0.000441792734624724
0.00192143451473083,0.000672684155701981,0.00189635641861185,0.000897847742803262
0.00160778192983961,0.000554022172918217,0.0010820032192208,0.000609627251811896
0.00209894131058805,0.000805930679069662,0.00210009081421534,0.00102327070048912
