# i,j,K[i,j]
9.831693911228141410e-04,2.283224508133000884e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.195247112334758742e-03,3.932674760964863757e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.601766334733436842e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556785243862932001e-03,0.000000000000000000e+00,2.458144558354287499e-03,1.846105758591041774e-03,4.791826326493389514e-03,0.000000000000000000e+00,1.101643447401653509e-03,1.983056958213790834e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.545205494632529417e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093728421493156324e-03,5.454541946275543417e-03,4.293361470990885928e-03,1.069999884779847558e-03,0.000000000000000000e+00,2.198362581593700862e-03,2.320185764487379867e-03,8.687455186917711521e-04,2.725279428030497487e-03,0.000000000000000000e+00,1.297916217653751663e-03,4.724263770569165147e-03,4.976825585515725139e-03,1.634107372309440099e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.852152480746222196e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.897793785945432916e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603752370448580621e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.276047744445626898e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.443805621711453869e-03,6.070829811397936496e-03,1.474956575914360395e-03,0.000000000000000000e+00,2.709373990939813875e-03,1.925371399806267893e-03,3.602258801381071854e-03,2.410324120802411190e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.952381463375983062e-03,1.154275603530915961e-03,0.000000000000000000e+00,1.730432237290481816e-03,1.536749520785424782e-03,7.114104855182837306e-03,8.862299455592192359e-04,0.000000000000000000e+00,5.123320866083591781e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.532458083453261372e-03,9.104552209926376110e-04,2.100368894674906235e-03,0.000000000000000000e+00,1.624695823178539658e-03,0.000000000000000000e+00,5.648467961438584893e-03,2.969271774907242430e-03,1.829009864059136887e-03,4.884275975491945455e-03,0.000000000000000000e+00
9.431163178676581129e-04,1.689867880767000627e-03,1.054803039105221005e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.700491805959726259e-03,3.417922318158782627e-03,9.987835333912630648e-04,3.998495497717226288e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401038957009481710e-03,0.000000000000000000e+00,7.805937442485170888e-04,9.678193702838325382e-04,7.655881427959387994e-04,1.838876395812513980e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.559803910850804951e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.916568937405946728e-03,0.000000000000000000e+00,1.143626687140274168e-03,5.071485995368179081e-03,4.206623867417153342e-03,0.000000000000000000e+00,7.946431350721169448e-04,2.249714032361771997e-03,2.325756681610783010e-03,0.000000000000000000e+00,3.330873943318713327e-03,1.392413200721264420e-02,0.000000000000000000e+00,3.710030935813842228e-03,0.000000000000000000e+00,1.439935002574158811e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.828470635902883331e-03,0.000000000000000000e+00,4.960189449076423014e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.634171003130370546e-03,7.376371866092747706e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.107494765670792535e-03,0.000000000000000000e+00,7.533134078762903892e-04,0.000000000000000000e+00,6.889575379993444259e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.395672835318222506e-03,5.270109673584519143e-03,0.000000000000000000e+00,1.979000891458279447e-03,2.547343578307922473e-03,2.376621787835772950e-03,8.921324170661322972e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.448396178664992817e-03,1.247750090240487770e-03,2.014880519582463569e-03,1.553896920501295987e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.879877354548539395e-04,1.220150332710165549e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.837223377113271015e-03,8.541867640257832725e-03,0.000000000000000000e+00,1.814365215313192264e-03,5.048284358601228677e-03,0.000000000000000000e+00,4.634643507575302891e-03,0.000000000000000000e+00,2.102387885821672357e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.348077548235215514e-03
1.292563387401820738e-03,0.000000000000000000e+00,1.390356598250173719e-03,1.093852809472123204e-03,1.402999029995025604e-03,0.000000000000000000e+00,5.381286213637625701e-03,1.275013567034154844e-03,3.282786847766298345e-03,3.862451080825429067e-03,0.000000000000000000e+00,1.388906333124580736e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.027136464441747105e-03,1.093187323740989116e-03,0.000000000000000000e+00,2.148854437699945687e-03,5.740991348573725415e-03,3.027835001714746822e-03,0.000000000000000000e+00,3.866038166842502080e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.884738451845765616e-03,1.682163009564100354e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.819317463201515538e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.076619001656574280e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.189697210705744062e-03,1.858594565870398587e-03,1.961267538174853251e-03,0.000000000000000000e+00,5.607733935835334735e-03,1.098285651600378575e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947377901422199823e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.394268408874007312e-03,2.211837784084539835e-03,0.000000000000000000e+00,1.207940275175850000e-03,1.879853139193726763e-03,0.000000000000000000e+00,2.211229863892699016e-03,8.945933323643458484e-04,0.000000000000000000e+00,2.345126934903160425e-03,4.520404471959101576e-03,0.000000000000000000e+00,1.125442437674889322e-03,0.000000000000000000e+00,4.105356877490654900e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.607319030854170022e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.387154961068957524e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.416626475927692107e-03,0.000000000000000000e+00,1.251346919293575043e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.653292216637430454e-03,1.857588379947224585e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.212900372390737216e-03,0.000000000000000000e+00,5.015915427270982614e-03,1.377572072227232960e-03,0.000000000000000000e+00,7.197856548937149081e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.528261480782355710e-03,6.928894516935124592e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.804790169625346882e-03,3.801885025427615816e-03,1.536075198552014701e-03
7.899523723871505363e-04,1.653673343267410192e-03,1.101644393257606097e-03,0.000000000000000000e+00,1.228432711700566324e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.959164877795211665e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.269635847655463477e-03,1.165643870189798535e-03,1.284208623419986432e-03,8.456229106274959105e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.496992043448287485e-03,1.238803600192723555e-03,4.159161904627830739e-03,0.000000000000000000e+00,1.240292700285411951e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.444544994335918299e-04,0.000000000000000000e+00,1.914365273994262946e-03,3.670250384054791343e-03,0.000000000000000000e+00,1.099083878189574060e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.842974757681708167e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450337849412897812e-02,8.678094235963545924e-04,0.000000000000000000e+00,2.769777429879333262e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.675304717721822297e-04,2.162405119143498942e-03,1.561641025856751533e-03,4.619364649991180606e-03,9.276405308095402860e-04,1.429851331729266230e-03,0.000000000000000000e+00,2.115816825972970539e-03,0.000000000000000000e+00,1.826410769719850674e-03,0.000000000000000000e+00,4.613398986454952770e-03,2.086749775686920234e-03,8.520293545091230363e-04,0.000000000000000000e+00,3.666879144341912179e-03,0.000000000000000000e+00,2.156575713675448151e-03,8.354481721262728986e-04,0.000000000000000000e+00,7.046383773219399129e-04,0.000000000000000000e+00,7.121445851658336421e-03,0.000000000000000000e+00,3.812792400021407669e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.867747186957259250e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.887211189546949067e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.152777490376840946e-03,0.000000000000000000e+00,2.017185815391827741e-03,5.072073242266048228e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.654829875766974649e-03,0.000000000000000000e+00,4.173864406306371580e-03,4.111040557948864027e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.152447438666016333e-03,2.950889916238022461e-03,0.000000000000000000e+00,2.964857650165568514e-03,1.535329992056871104e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.196572646942102667e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145108664910580954e-03,0.000000000000000000e+00,3.856856444387541175e-03,0.000000000000000000e+00,1.446640996209609502e-03,1.422597101972019641e-03,0.000000000000000000e+00,9.122080467915751360e-04,1.002457433621541018e-03,0.000000000000000000e+00,1.797399995657560394e-03,5.786024768289054626e-03,2.524717444267203861e-03,1.636518134596175568e-03,0.000000000000000000e+00,9.645030378041805075e-03,0.000000000000000000e+00,2.332814505784435929e-03,1.869009225141163343e-03,1.191892237142809681e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.251800848769402896e-03,0.000000000000000000e+00,1.300632190577458462e-03,1.037286160578913775e-03,0.000000000000000000e+00,2.137720755461814271e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.515970780800248552e-03,1.440786805841665205e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.558269759079093566e-03,9.266130775527169202e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.494989529299425919e-03,9.403461965425286700e-04,0.000000000000000000e+00,9.889461134794338450e-04,2.223739871066479547e-03,0.000000000000000000e+00,2.980752776930710446e-03,1.865900989067086242e-03,3.886701708680772704e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.487527221751552657e-03,3.921074260845406126e-03,0.000000000000000000e+00,1.830145394690618982e-03,0.000000000000000000e+00,1.613237722111495256e-02,0.000000000000000000e+00,2.425465162247646220e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.868581084336827750e-03,0.000000000000000000e+00,2.272465010834195508e-03,3.690205318827625546e-03,2.282122105656291151e-03,1.267061583201751314e-03,0.000000000000000000e+00,1.564806372459348486e-03,5.759155601076926256e-03,1.501943036506125971e-03,0.000000000000000000e+00,1.766375397118848589e-03,2.045778059472785470e-03,5.244063877886587406e-03,1.134979664711313055e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729687939960510620e-03,6.198974275809245559e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.680661181744844178e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.073561711000097146e-03,8.587413536982563354e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.312786735392077901e-03,1.024435512664266480e-03,0.000000000000000000e+00,4.529048102261970521e-03,0.000000000000000000e+00,1.038886293157793546e-03,1.245871818613738385e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.897337723588771320e-04,0.000000000000000000e+00,1.785811482839507087e-03,4.818655462833128407e-03,2.140693994368151991e-03,1.337513305121717632e-03,4.508270875118071744e-03,4.196964545048682479e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030120642076950673e-03,0.000000000000000000e+00,1.240864628819193490e-03,3.569661920424727335e-03,1.344017440170415826e-03,9.733568122427969840e-04,3.558687209998824368e-03,3.194597262539167464e-03,9.466366454436168964e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.883685268233673576e-03,0.000000000000000000e+00,1.100781161271481958e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.345820598876888381e-03,9.086194770329132208e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.808034148847628263e-03,3.956902173938241403e-03,7.969670269897541695e-04,0.000000000000000000e+00,8.204257062083969432e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.443069706913159490e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.372985042927121186e-04,0.000000000000000000e+00,3.368780339451242327e-03,3.121355876766223995e-03,1.641656096809107623e-03,0.000000000000000000e+00,8.519889667583211909e-03,6.500253168237303753e-04,2.233967178119597094e-03,5.070784790126117367e-03,0.000000000000000000e+00,4.123267695768669146e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.355459833078555644e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.810560712466872512e-03,2.370715092132754352e-03,0.000000000000000000e+00,1.116040645969808894e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.639592649606874631e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.693816328000509680e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.327925233490251659e-03,6.417381780542844548e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904823847138918625e-03,2.997974718446678490e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.082666289140597694e-03,1.145048177515237391e-03,1.089431154514004753e-03,0.000000000000000000e+00,6.002940982420695154e-03,0.000000000000000000e+00,1.224961195500349088e-03,0.000000000000000000e+00,3.958332969215588165e-03,2.380102197014840465e-03,1.301081429974465910e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.697160169009757602e-04,9.540223003862808530e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.572245478020718408e-03,1.461420184732582046e-03,5.620601053500406605e-03,0.000000000000000000e+00,1.388190686978855830e-03,0.000000000000000000e+00,1.759409798494758785e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300792336247702692e-03,1.286551633170659927e-03,0.000000000000000000e+00,3.256401969285714539e-03,0.000000000000000000e+00,1.184321214427112466e-03,0.000000000000000000e+00,1.939465813641991264e-03,0.000000000000000000e+00,3.562955388037112453e-03,1.016056527459630564e-02,1.321682000866107771e-03,3.118285536173479901e-03,0.000000000000000000e+00,2.189337276764974621e-03,0.000000000000000000e+00,1.031193769232439592e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261628033349431821e-03,0.000000000000000000e+00,1.033095833208458542e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.044113843062578716e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.172720064764081693e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.154851642901576951e-03,1.590737024771634797e-02,7.098702565883916252e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.736978187031409611e-03,0.000000000000000000e+00,2.395311842447500443e-03,0.000000000000000000e+00,4.389488545343129579e-03,0.000000000000000000e+00,2.027563194873936020e-03,0.000000000000000000e+00,1.704025145465501261e-03,0.000000000000000000e+00,1.179850206590938450e-03,1.203343422773943839e-03,5.222798224315937203e-03,1.827049725090593548e-03,4.123187811159001459e-03,8.545838420650710490e-03,1.012180550357486258e-03,2.046943154763140524e-03,6.035811066350663112e-03,1.563410627390553892e-03,0.000000000000000000e+00,3.214732965968993689e-03,0.000000000000000000e+00,1.735962687415176613e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.049134897784635440e-03,0.000000000000000000e+00,1.207674706281158502e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.978473872989552795e-03,6.634686784556529000e-03,9.657848233180118787e-04,2.978006609510467761e-03,2.788999730179198260e-03,0.000000000000000000e+00,1.399451442495879905e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.072431410649605107e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.332318654616835477e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.818531086390338643e-03,1.633397761643029435e-03,1.209641245328916268e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470309737940532838e-03,0.000000000000000000e+00,5.196730860160873183e-03,0.000000000000000000e+00,1.301919203541769066e-03,1.115808788738453707e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.522055631729117866e-03,0.000000000000000000e+00,1.560074610334886199e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.789277672146285841e-03,0.000000000000000000e+00,5.438811540037970065e-03,1.100613374291400676e-03,1.652863624822549678e-03,1.037296029120512043e-03,1.980311728349449553e-03,1.078422019228909585e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.606955069561498285e-03,3.101049125364370180e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.245249174016481615e-02,0.000000000000000000e+00,2.654849276091756152e-03,5.289738945531966517e-03,1.582356922616524886e-03,4.593423321134305036e-03,2.322093358850385071e-03,1.882230772022154899e-03,4.022464455924218418e-03,2.012720231830191289e-03,1.102550603160896764e-03,2.368251396065208011e-03,0.000000000000000000e+00,6.812769645388622522e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.528721698871601895e-03,1.666478846650367102e-03,4.892903358588890882e-03,0.000000000000000000e+00,1.290180929098045607e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.600912853460543156e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.355536741000649921e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.792451255011149915e-03,2.349591672834283780e-03,0.000000000000000000e+00,5.026190606716350595e-03,1.429090148072038836e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.060282774722230226e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.448900786435372130e-03,7.576420385979964513e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.370590470173856990e-03,1.468642068532825936e-03,0.000000000000000000e+00,1.819704776953975445e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.451777368732919380e-04,1.912476772902369686e-03,5.996600400965970863e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303798771144405169e-03,0.000000000000000000e+00,1.383909846493709770e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.081367153209849996e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.579215456121788083e-03,3.322141684070101589e-03,1.338145095026429653e-03,0.000000000000000000e+00,2.289717956544969242e-03,2.144329960081842092e-03,9.868959166802820319e-04,4.891925727868973520e-03,1.118020374642165332e-02,1.255738951491462826e-03,4.384402082810824088e-03,4.837030825173210986e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.086506363303299874e-03,2.914810550717118059e-03,1.873085946350210897e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087709130827836917e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.043301136151680179e-03,0.000000000000000000e+00,2.825820446168989496e-03,1.167717272150065044e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003526414291586958e-03,1.211373249208845711e-02,7.826109260759155951e-04,0.000000000000000000e+00,6.586831154951552046e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.983014983689978823e-03,0.000000000000000000e+00,2.011107140817808194e-03,0.000000000000000000e+00,2.393073575270385916e-03,2.610233775972124227e-03,0.000000000000000000e+00,1.203841117603853504e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.631809999353798623e-03,0.000000000000000000e+00,1.307952722762542336e-03,1.100583103266253651e-03,3.714146034582620388e-03,0.000000000000000000e+00,4.450447184909218749e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.139187667918922720e-03,8.568919934953983519e-03,1.442961160007041020e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.754093149173485189e-03,0.000000000000000000e+00,4.551518396782259016e-03,1.727033086389818039e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.290817295189204461e-03,1.131717238455460421e-03,2.896251206132350632e-03,0.000000000000000000e+00,2.089045078378625082e-03,0.000000000000000000e+00,1.133285098952924348e-03,2.119265430781747464e-03,7.527707065959956265e-04,1.082410256778003821e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147818054638372921e-03,1.822533813761420107e-03,1.578416307748357200e-03,1.077447770846908046e-03,2.223881477865904434e-03,1.572825219765612527e-03,1.064564664532762633e-02,0.000000000000000000e+00,1.116695962742785897e-03,6.232126614452158583e-03,3.701711330443902600e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.650442456001743467e-04,0.000000000000000000e+00,1.003218430500653000e-02,1.160939981545003200e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.933847087350307449e-03,9.133246726992064234e-04,0.000000000000000000e+00,1.021227396576468048e-03,1.845860228000058018e-03,9.346035669089428543e-04,2.612150149765078526e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.472179323813012558e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.024711723166130063e-03,8.593877720547944210e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.156041232044216775e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.453358900863902715e-03,2.592255964254106156e-03,0.000000000000000000e+00,3.096778649480688966e-03,0.000000000000000000e+00,1.027832264607357517e-03,2.614290966631743415e-03,2.566843357252528851e-03,0.000000000000000000e+00,1.108243703101220549e-03,2.067538310065591967e-03,1.614407856644721299e-03,1.732487280097095260e-03,4.498769964816280373e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.040299847957693466e-03,2.465149799435947375e-03,4.639372547261990179e-03,0.000000000000000000e+00,8.577696363917360544e-04,0.000000000000000000e+00,8.420422568309330474e-03,0.000000000000000000e+00,5.145501279746465817e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.511652342742052452e-03,2.546894216061078384e-03,0.000000000000000000e+00
